id,question_id,survey_type,topic_category,topic,question_title,question_english,question_korean,answer_type,audio_url,audio_generated_at,audio_voice
170,COM_GEO_N_C4_02,공통형,일반,지형,"한국의 지리적 특징 설명하기 (산, 강 등)","Describe your country’s geography for me. Are there mountains, lakes, or rivers? What is your country like?","우리나라의 지리적 특징에 대해 설명해 주세요. 산, 호수, 강 등 자연환경이 어떤지, 우리나라의 자연은 어떤 모습인지 말씀해 주세요.",description,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_GEO_N_C4_02.wav,2025-10-02 14:33:44.241+00,Aoede
171,COM_GEO_N_C4_03,공통형,일반,지형,한국에서 인기 있는 야외 활동 종류 설명하기,"Tell me about the kinds of outdoor activities that are popular in your country. Do people hike, bike or swim? What do people typically do outdoors?","우리나라에서 인기 있는 야외 활동에는 어떤 것들이 있는지, 등산, 자전거, 수영 등 주로 어떤 활동을 많이 하는지 말씀해 주세요.",description,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_GEO_N_C4_03.wav,2025-10-02 14:34:25.413+00,Aoede
172,COM_GEO_N_C4_04,공통형,일반,지형,한국 사람들이 즐기는 여가 활동 말하기,Please tell me about what kinds of free time activities people in your country do?,우리나라 사람들이 주로 여가 시간에 하는 활동이나 인기 있는 취미 생활에는 어떤 것들이 있는지 이야기해 주세요.,description,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_GEO_N_C4_04.wav,2025-10-02 14:34:59.821+00,Aoede
173,COM_GEO_N_C4_05,공통형,일반,지형,어릴 적 기억에 남는 장소 묘사하기,I’d like you to pick a favorite place in your country from your childhood and describe that place for me. What are your memories of that place? What was it like when you were a child?,"어릴 때 자주 갔던 우리나라의 장소 중 한 곳을 골라, 그곳이 어떤 곳이었고, 어떤 추억이 있었는지 자세히 말씀해 주세요.",past_experience_childhood,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_GEO_N_C4_05.wav,2025-10-02 14:35:41.024+00,Aoede
174,COM_GEO_N_C4_06,공통형,일반,지형,한국 자연 관련된 유년기 기억 묘사하기,"Describe for me an early memory that you have of your country’s geography. Perhaps, you visited a special place or went to an important natural landmark. Describe what you saw when you visited this special place.","어릴 적 우리나라의 자연환경과 관련된 기억이나 특별한 장소에 갔던 경험이 있다면, 그때 무엇을 보고 느꼈는지 구체적으로 이야기해 주세요.",past_experience_childhood,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_GEO_N_C4_06.wav,2025-10-02 14:36:25.875+00,Aoede
175,COM_GEO_N_C4_07,공통형,일반,지형,자연 관광지에서의 기억에 남는 경험 설명하기,People often have memorable and moving experiences when they explore their country’s geography. You might climb a famous mountain or swim at a beautiful beach. Tell me the story of a memorable time you had while visiting a natural place in your country.,"우리나라의 자연 명소를 탐방하면서 인상 깊었던 경험이 있다면, 산에 오르거나 바다에 갔던 일 등, 기억에 남는 그때의 이야기를 자세히 말씀해 주세요.",past_experience_memorable,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_GEO_N_C4_07.wav,2025-10-02 14:37:09.985+00,Aoede
176,COM_GEO_N_C4_08,공통형,일반,지형,최근 10년간 한국의 변화 중 하나 선택해 설명하기,"How has your country changed in the past decade? Choose one area of change and provide a lot of details about urban development, tourism, or any other area.","지난 10년 동안 우리나라에서 변화가 있었던 한 분야를 골라서, 도시 개발, 관광 등 구체적인 변화와 그에 대한 본인의 생각을 자세히 말씀해 주세요.",comparison,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_GEO_N_C4_08.wav,2025-10-02 14:37:52.937+00,Aoede
177,COM_FAS_N_C4_01,공통형,일반,패션,한국 사람들이 입는 일반적인 옷과 용도 설명하기,What kinds of clothes do people in your country typically wear? Are there different clothes for work and for play? Tell me about the clothes in your country.,"우리나라 사람들이 주로 입는 옷은 어떤 스타일인지, 평상복과 직장복 등 상황별로 어떻게 다른지, 대표적인 옷 스타일에는 어떤 것들이 있는지 말씀해 주세요.",description,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_FAS_N_C4_01.wav,2025-10-02 14:38:31.424+00,Aoede
178,COM_FAS_N_C4_02,공통형,일반,패션,본인의 스타일과 오늘의 옷차림 설명하기,What kinds of clothes do you like to wear personally? What are you wearing today? What kind of fashion style do you like? Give me all the details about your fashion style.,"본인이 평소 즐겨 입는 옷 스타일이나 오늘 입은 옷에 대해, 좋아하는 패션 스타일을 최대한 구체적으로 설명해 주세요.",description,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_FAS_N_C4_02.wav,2025-10-02 14:39:14.589+00,Aoede
179,COM_FAS_N_C4_03,공통형,일반,패션,옷을 살 때의 일반적인 쇼핑 루틴 설명하기,What do you usually do when you go shopping for new clothes? Where do you go and what do you look for? Tell me about a typical shopping trip for you.,"새 옷을 사러 갈 때 보통 무엇을 하는지, 어디에 가서 어떤 걸 고르는지, 본인만의 쇼핑 루틴에 대해 말씀해 주세요.",routine,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_FAS_N_C4_03.wav,2025-10-02 14:39:55.084+00,Aoede
180,COM_FAS_N_C4_04,공통형,일반,패션,최근 산 옷에 대한 전체 경험 설명하기,Tell me about the last time you bought a new piece of clothing. Give me all the details of the story. What did you need? Where did you find it? Were there any problems or challenges along the way?,"가장 최근에 새 옷을 샀던 경험이 있다면, 무엇이 필요했고, 어디서 찾았으며, 쇼핑 과정에서 있었던 에피소드가 있다면 모두 이야기해 주세요.",past_experience_recent,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_FAS_N_C4_04.wav,2025-10-01 16:26:39.005+00,Aoede
181,COM_FAS_N_C4_05,공통형,일반,패션,어릴 적 유행하던 옷과 지금의 유행 비교 설명하기,Fashions are always changing. Tell me about the kinds of clothes that were popular when you were younger. What did the styles look like? How were they different from what is popular now?,"패션은 항상 변하잖아요. 어릴 때 유행했던 옷이나 스타일에는 어떤 것들이 있었는지, 지금과 비교해 어떻게 달랐는지 이야기해 주세요.",comparison,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_FAS_N_C4_05.wav,2025-10-02 14:41:42.721+00,Aoede
182,COM_HOT_N_C2_01,공통형,일반,호텔,한국 호텔의 일반적 특징 설명하기,Tell me about the hotels in your country. What are those places like?,"우리나라의 호텔에 대해 말씀해 주세요. 호텔은 어떤 분위기고, 주로 어떤 특징이 있나요?",description,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_HOT_N_C2_01.wav,2025-10-02 14:42:18.741+00,Aoede
183,COM_HOT_N_C2_02,공통형,일반,호텔,호텔 방문 시 일반적인 행동 순서 설명하기,"Tell me what you typically do when you go to a hotel. What do you do first, second, et cetera? When do you usually stay at hotels?","호텔에 갔을 때 보통 무엇을 하는지, 체크인부터 퇴실까지의 전형적인 루틴이나 호텔에 머무는 시기 등도 함께 말씀해 주세요.",routine,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_HOT_N_C2_02.wav,2025-10-02 14:42:57.974+00,Aoede
184,COM_HOT_N_C2_03,공통형,일반,호텔,기억에 남는 호텔 숙박 경험 전체 설명하기,"People often have memories of special, beautiful or interesting hotels. Tell me about a hotel that you remember for some reason. Where was it? What did it look like? Describe it for me in as much detail as possible.","기억에 남는 특별한 호텔이나 멋진 호텔에서 묵었던 경험이 있다면, 그 호텔이 어디에 있었고, 어떤 점이 특별했는지 구체적으로 말씀해 주세요.",past_experience_memorable,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_HOT_N_C2_03.wav,2025-10-02 14:43:48.678+00,Aoede
185,COM_HOT_N_C2_04,공통형,일반,호텔,최근 호텔에 머문 경험 전체 일정 설명하기,"When was the last time you stayed in a hotel? Tell me the whole story of where you were, why you were there, and what you did there. Take me through the whole hotel stay from start to finish.","가장 최근에 호텔에서 묵었던 경험이 있다면, 어디서, 무슨 일로, 어떤 사람들과 머물렀고, 그 호텔에서의 하루를 처음부터 끝까지 모두 이야기해 주세요.",past_experience_recent,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_HOT_N_C2_04.wav,2025-10-02 14:44:30.902+00,Aoede
186,COM_HOL_N_C1_01,공통형,일반,휴일/명절 (Holiday),한국의 주요 명절과 축하 방식 설명하기,Tell me about some of the popular holidays in your country. Where do people typically celebrate these holidays? What kinds of things do they use to celebrate?,"우리나라에서 인기 있는 명절이나 공휴일에는 사람들이 주로 어디서, 어떤 방식으로 기념을 하는지 말씀해 주세요.",description,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_HOL_N_C1_01.wav,2025-10-02 14:45:08.252+00,Aoede
187,COM_HOL_N_C1_02,공통형,일반,휴일/명절 (Holiday),특정 명절의 전형적인 활동과 준비 설명하기,Choose one of the holidays you just told me about. Tell me about all the things people typically do to celebrate this holiday. What activities are involved?,"앞에서 말한 명절이나 공휴일 중 한 가지를 골라, 그날 사람들이 주로 하는 활동이나 대표적인 이벤트에는 어떤 것들이 있는지 모두 말씀해 주세요.",routine,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_HOL_N_C1_02.wav,2025-10-02 14:45:49.535+00,Aoede
188,COM_HOL_N_C1_03,공통형,일반,휴일/명절 (Holiday),어릴 적 명절에 대한 기억과 장면 설명하기,Describe for me a special holiday memory that you have from your childhood. Tell me where you were and what the place looked like and everything you remember from the holiday scene.,"어릴 때 기억에 남는 명절이나 공휴일에 얽힌 추억이 있다면, 어디서 어떤 분위기에서 보냈고, 그 명절이 어떤 모습이었는지 구체적으로 이야기해 주세요.",past_experience_childhood,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_HOL_N_C1_03.wav,2025-10-02 14:46:32.787+00,Aoede
189,COM_HOL_N_C1_04,공통형,일반,휴일/명절 (Holiday),최근 명절을 어떻게 보냈는지 전체 설명하기,Tell me in detail about the last holiday that you celebrated. Did anything special or memorable happen? Tell me everything you did to celebrate this most recent holiday.,가장 최근에 보냈던 명절이나 휴일에 대해 자세히 말씀해 주세요. 특별히 기억에 남는 일이나 사건이 있었나요? 어떻게 기념했는지 처음부터 끝까지 모두 설명해 주세요.,past_experience_recent,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_HOL_N_C1_04.wav,2025-10-02 14:47:13.761+00,Aoede
190,COM_HAR_N_C1_01,공통형,일반,미용실,"자주 가는 미용실 외형, 분위기, 선호 이유 묘사하기",Describe the place where you usually get your hair cut. What does it look like? What kind of atmosphere does it have? Why do you prefer going there? ,"평소에 머리를 자르는 곳에 대해 말씀해 주세요. 그곳은 어떤 분위기고, 왜 그곳을 자주 가는지 이야기해 주세요.",description,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_HAR_N_C1_01.wav,2025-10-02 14:47:55.506+00,Aoede
